Code;Country;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099
BEL;Belgium;0.007495091;0.007439332;0.007384397;0.007330268;0.007276926;0.007224355;0.007172538;0.007121459;0.007071102;0.007021453;0.009067159;0.008985684;0.008905661;0.00882705;0.008749815;0.00867392;0.00859933;0.008526012;0.008453934;0.008383064;0.008903807;0.008825229;0.008748025;0.008672161;0.008597601;0.008524313;0.008452263;0.008381421;0.008311757;0.008243241;0.008913583;0.008834833;0.008757462;0.008681434;0.008606716;0.008533272;0.008461072;0.008390083;0.008320275;0.008251619;0.008751494;0.00867557;0.008600952;0.008527606;0.008455501;0.008384605;0.008314888;0.008246321;0.008178875;0.008112524;0.007500652;0.007444811;0.007389796;0.007335587;0.007282168;0.007229522;0.007177631;0.00712648;0.007076052;0.007026334;0.005885181;0.005850748;0.005816716;0.005783077;0.005749826;0.005716954;0.005684456;0.005652326;0.005620557;0.005589143;0.004478521;0.004458553;0.004438763;0.004419147;0.004399704;0.004380431;0.004361327;0.004342388;0.004323614;0.004305;0.002931802;0.002923232;0.002914711;0.002906241;0.002897819;0.002889446;0.002881121;0.002872844;0.002864614;0.002856432
BEN;Benin;0.027482252;0.026747179;0.026050405;0.025389011;0.024760369;0.024162107;0.023592072;0.023048315;0.022529058;0.022032682;0.020749197;0.02032742;0.019922448;0.019533297;0.019159057;0.018798888;0.018452011;0.018117703;0.017795293;0.017484157;0.015440301;0.015205523;0.014977778;0.014756755;0.01454216;0.014333716;0.014131164;0.013934257;0.013742762;0.013556459;0.010721474;0.010607743;0.0104964;0.01038737;0.010280582;0.010175967;0.01007346;0.009972997;0.009874518;0.009777966;0.006941387;0.006893536;0.006846341;0.006799787;0.006753862;0.006708554;0.006663849;0.006619736;0.006576203;0.006533239;0.003999143;0.003983214;0.003967411;0.003951732;0.003936178;0.003920745;0.003905433;0.00389024;0.003875164;0.003860205;0.001270415;0.001268803;0.001267195;0.001265592;0.001263992;0.001262396;0.001260805;0.001259217;0.001257633;0.001256054;-0.001216589;-0.001218071;-0.001219557;-0.001221046;-0.001222538;-0.001224035;-0.001225535;-0.001227039;-0.001228546;-0.001230057;-0.003424518;-0.003436285;-0.003448134;-0.003460065;-0.003472079;-0.003484176;-0.003496358;-0.003508625;-0.003520979;-0.00353342
BFA;Burkina Faso;0.026082682;0.025419669;0.024789528;0.024189872;0.023618543;0.023073578;0.022553195;0.022055767;0.021579808;0.021123957;0.019488915;0.019116358;0.018757778;0.018412402;0.018079515;0.017758451;0.017448591;0.017149359;0.016860217;0.016580663;0.014805667;0.014589657;0.01437986;0.014176011;0.013977861;0.013785174;0.013597727;0.013415309;0.013237721;0.013064773;0.009860704;0.00976442;0.009669998;0.009577385;0.009486529;0.00939738;0.009309892;0.009224017;0.009139712;0.009056934;0.005801047;0.005767589;0.005734515;0.005701818;0.005669491;0.005637529;0.005605926;0.005574675;0.00554377;0.005513206;0.003349258;0.003338078;0.003326972;0.00331594;0.003304981;0.003294094;0.003283278;0.003272534;0.003261859;0.003251254;0.00148894;0.001486726;0.001484519;0.001482319;0.001480125;0.001477937;0.001475756;0.001473581;0.001471413;0.001469251;-9.42848E-06;-9.42857E-06;-9.42865E-06;-9.42874E-06;-9.42883E-06;-9.42892E-06;-9.42901E-06;-9.4291E-06;-9.42919E-06;-9.42928E-06;-0.001317197;-0.001318934;-0.001320676;-0.001322423;-0.001324174;-0.00132593;-0.00132769;-0.001329455;-0.001331225;-0.001332999
BGD;Bangladesh;0.009336696;0.009250328;0.009165544;0.0090823;0.009000554;0.008920266;0.008841399;0.008763914;0.008687775;0.008612947;0.005155428;0.005128985;0.005102813;0.005076907;0.005051262;0.005025875;0.005000742;0.004975859;0.004951222;0.004926828;0.001630774;0.001628119;0.001625473;0.001622835;0.001620205;0.001617585;0.001614972;0.001612368;0.001609773;0.001607185;-0.001522978;-0.001525301;-0.001527631;-0.001529968;-0.001532313;-0.001534664;-0.001537023;-0.001539389;-0.001541763;-0.001544143;-0.004218612;-0.004236484;-0.004254508;-0.004272686;-0.00429102;-0.004309512;-0.004328165;-0.004346979;-0.004365958;-0.004385103;-0.006068456;-0.006105507;-0.006143013;-0.006180983;-0.006219425;-0.006258348;-0.006297762;-0.006337675;-0.006378097;-0.006419039;-0.007624587;-0.007683168;-0.007742656;-0.007803073;-0.00786444;-0.007926779;-0.007990115;-0.008054471;-0.008119873;-0.008186345;-0.009035435;-0.009117818;-0.009201718;-0.009287176;-0.009374236;-0.009462944;-0.009553347;-0.009645493;-0.009739435;-0.009835225;-0.010185213;-0.010290019;-0.010397005;-0.010506238;-0.010617791;-0.010731738;-0.010848158;-0.010967131;-0.011088743;-0.011213082
BGR;Bulgaria;-0.005850448;-0.005884877;-0.005919714;-0.005954966;-0.00599064;-0.006026744;-0.006063286;-0.006100273;-0.006137715;-0.006175619;-0.004268967;-0.004287269;-0.004305729;-0.004324349;-0.00434313;-0.004362075;-0.004381186;-0.004400465;-0.004419915;-0.004439537;-0.003156124;-0.003166116;-0.003176172;-0.003186293;-0.003196477;-0.003206728;-0.003217044;-0.003227427;-0.003237877;-0.003248395;-0.003164968;-0.003175017;-0.00318513;-0.003195307;-0.00320555;-0.003215858;-0.003226233;-0.003236676;-0.003247186;-0.003257764;-0.003919936;-0.003935363;-0.003950911;-0.003966583;-0.003982379;-0.003998302;-0.004014352;-0.004030532;-0.004046843;-0.004063287;-0.005640736;-0.005672735;-0.005705098;-0.005737833;-0.005770946;-0.005804443;-0.005838331;-0.005872617;-0.005907309;-0.005942413;-0.007628446;-0.007687087;-0.007746636;-0.007807115;-0.007868546;-0.007930951;-0.007994353;-0.008058778;-0.00812425;-0.008190794;-0.009520358;-0.009611866;-0.009705151;-0.009800264;-0.009897259;-0.009996194;-0.010097127;-0.010200119;-0.010305234;-0.010412537;-0.012081783;-0.012229537;-0.01238095;-0.01253616;-0.01269531;-0.012858554;-0.01302605;-0.013197967;-0.013374483;-0.013555785
BHR;Bahrain;0.05502863;0.052158423;0.049572785;0.047231393;0.045101201;0.043154864;0.041369566;0.039726114;0.038208249;0.036802105;0.028999757;0.028182473;0.027409991;0.026678727;0.025985468;0.025327326;0.024701698;0.024106233;0.023538801;0.022997468;0.020929915;0.020500834;0.020088993;0.019693373;0.019313034;0.018947108;0.018594791;0.018255337;0.017928054;0.0176123;0.013768638;0.013581638;0.013399648;0.013222472;0.01304992;0.012881813;0.012717982;0.012558267;0.012402513;0.012250575;0.007925824;0.0078635;0.007802147;0.007741745;0.007682271;0.007623704;0.007566023;0.007509208;0.00745324;0.0073981;0.003373886;0.003362541;0.003351272;0.003340079;0.00332896;0.003317915;0.003306943;0.003296043;0.003285215;0.003274457;-0.000894607;-0.000895408;-0.00089621;-0.000897014;-0.00089782;-0.000898626;-0.000899435;-0.000900244;-0.000901056;-0.000901868;-0.004270618;-0.004288935;-0.004307409;-0.004326043;-0.004344839;-0.004363799;-0.004382925;-0.00440222;-0.004421685;-0.004441323;-0.007672693;-0.007732019;-0.007792269;-0.007853465;-0.00791563;-0.007978787;-0.00804296;-0.008108174;-0.008174454;-0.008241826
BHS;Bahamas;0.012764451;0.012603573;0.0124467;0.012293685;0.012144385;0.011998669;0.011856408;0.011717481;0.011581771;0.01144917;0.00975803;0.009663731;0.009571238;0.009480498;0.009391462;0.009304083;0.009218315;0.009134114;0.009051437;0.008970243;0.006898634;0.006851369;0.006804747;0.006758756;0.006713382;0.006668613;0.006624437;0.006580843;0.006537818;0.006495353;0.004029032;0.004012864;0.003996825;0.003980914;0.003965129;0.003949469;0.003933932;0.003918517;0.003903222;0.003888046;0.001171729;0.001170357;0.001168989;0.001167624;0.001166263;0.001164904;0.001163549;0.001162196;0.001160847;0.001159501;-0.001787933;-0.001791135;-0.001794349;-0.001797575;-0.001800812;-0.001804061;-0.001807321;-0.001810593;-0.001813878;-0.001817174;-0.004369217;-0.004388391;-0.004407734;-0.004427248;-0.004446935;-0.004466799;-0.004486841;-0.004507063;-0.004527469;-0.00454806;-0.00719335;-0.007245469;-0.007298349;-0.007352006;-0.007406459;-0.007461724;-0.007517819;-0.007574765;-0.00763258;-0.007691285;-0.010346492;-0.010454661;-0.010565116;-0.010677929;-0.010793178;-0.010910942;-0.011031303;-0.011154351;-0.011280174;-0.011408868
BIH;Bosnia and Herzegovina;-0.001301759;-0.001303456;-0.001305157;-0.001306863;-0.001308573;-0.001310288;-0.001312007;-0.00131373;-0.001315458;-0.001317191;-0.002758352;-0.002765981;-0.002773653;-0.002781368;-0.002789125;-0.002796926;-0.002804771;-0.00281266;-0.002820593;-0.002828571;-0.003974651;-0.003990512;-0.0040065;-0.004022616;-0.004038863;-0.004055242;-0.004071754;-0.004088401;-0.004105184;-0.004122106;-0.005621597;-0.005653378;-0.00568552;-0.00571803;-0.005750914;-0.005784178;-0.005817829;-0.005851875;-0.005886321;-0.005921175;-0.007353514;-0.007407989;-0.007463277;-0.007519396;-0.007576366;-0.007634205;-0.007692935;-0.007752575;-0.007813147;-0.007874673;-0.009091036;-0.009174442;-0.009259391;-0.009345929;-0.009434099;-0.009523949;-0.009615527;-0.009708883;-0.00980407;-0.009901141;-0.010805944;-0.010923988;-0.011044639;-0.011167986;-0.011294118;-0.011423133;-0.011555128;-0.01169021;-0.011828488;-0.011970076;-0.013283184;-0.013462002;-0.0136457;-0.013834482;-0.014028559;-0.01422816;-0.014433523;-0.0146449;-0.014862561;-0.015086789;-0.015521516;-0.015766232;-0.016018788;-0.016279567;-0.016548977;-0.016827454;-0.017115464;-0.017413504;-0.017722108;-0.018041848
BLR;Belarus;-0.003893768;-0.003908989;-0.003924329;-0.00393979;-0.003955374;-0.003971081;-0.003986913;-0.004002872;-0.00401896;-0.004035177;-0.004413332;-0.004432896;-0.004452634;-0.004472549;-0.004492642;-0.004512917;-0.004533376;-0.004554021;-0.004574855;-0.004595881;-0.004336587;-0.004355475;-0.004374528;-0.004393749;-0.004413139;-0.004432701;-0.004452437;-0.00447235;-0.004492442;-0.004512715;-0.005138309;-0.005164848;-0.005191662;-0.005218756;-0.005246134;-0.005273801;-0.005301762;-0.00533002;-0.005358581;-0.00538745;-0.006321436;-0.006361651;-0.006402381;-0.006443636;-0.006485425;-0.006527761;-0.006570652;-0.006614111;-0.006658149;-0.006702777;-0.007497985;-0.007554629;-0.007612136;-0.007670525;-0.007729817;-0.007790032;-0.007851193;-0.007913322;-0.007976443;-0.008040578;-0.008943577;-0.009024286;-0.009106465;-0.009190155;-0.009275398;-0.009362236;-0.009450716;-0.009540884;-0.009632789;-0.009726482;-0.01032376;-0.010431452;-0.010541414;-0.01065372;-0.010768444;-0.010885665;-0.011005467;-0.011127935;-0.01125316;-0.011381235;-0.012086157;-0.012234019;-0.012385544;-0.012540869;-0.01270014;-0.012863509;-0.013031135;-0.013203187;-0.013379844;-0.013561292
BLZ;Belize;0.01316149;0.012990516;0.012823926;0.012661556;0.012503245;0.012348844;0.012198211;0.012051207;0.011907705;0.01176758;0.003600375;0.003587459;0.003574635;0.003561902;0.00354926;0.003536708;0.003524243;0.003511867;0.003499577;0.003487372;-0.000739624;-0.000740172;-0.00074072;-0.000741269;-0.000741819;-0.00074237;-0.000742921;-0.000743474;-0.000744027;-0.000744581;-0.004047793;-0.004064244;-0.00408083;-0.004097551;-0.00411441;-0.004131408;-0.004148548;-0.00416583;-0.004183257;-0.00420083;-0.006595573;-0.006639363;-0.006683739;-0.006728712;-0.006774294;-0.006820498;-0.006867337;-0.006914824;-0.006962971;-0.007011794;-0.007752032;-0.007812596;-0.007874113;-0.007936607;-0.0080001;-0.008064618;-0.008130185;-0.008196826;-0.00826457;-0.008333442;-0.008077595;-0.008143373;-0.008210232;-0.008278198;-0.008347299;-0.008417563;-0.00848902;-0.0085617;-0.008635636;-0.00871086;-0.00859676;-0.008671305;-0.008747155;-0.008824342;-0.008902905;-0.008982878;-0.009064302;-0.009147215;-0.009231659;-0.009317677;-0.009574134;-0.009666685;-0.009761041;-0.009857259;-0.009955391;-0.010055498;-0.010157638;-0.010261874;-0.010368272;-0.0104769
BOL;Bolivia;0.010427132;0.010319529;0.010214124;0.010110851;0.010009645;0.009910445;0.009813191;0.009717829;0.009624301;0.009532557;0.004644198;0.004622729;0.004601458;0.004580382;0.004559497;0.004538803;0.004518295;0.004497972;0.004477831;0.004457869;0.001082217;0.001081047;0.00107988;0.001078715;0.001077552;0.001076392;0.001075235;0.00107408;0.001072928;0.001071778;-0.002075254;-0.00207957;-0.002083903;-0.002088255;-0.002092625;-0.002097013;-0.00210142;-0.002105845;-0.002110289;-0.002114752;-0.004545965;-0.004566725;-0.004587675;-0.004608819;-0.004630159;-0.004651697;-0.004673436;-0.00469538;-0.00471753;-0.004739891;-0.005696294;-0.005728927;-0.005761937;-0.005795329;-0.005829111;-0.005863289;-0.00589787;-0.005932861;-0.00596827;-0.006004104;-0.006505851;-0.006548454;-0.006591619;-0.006635357;-0.006679679;-0.006724597;-0.006770124;-0.006816271;-0.006863051;-0.006910478;-0.007333557;-0.007387735;-0.00744272;-0.007498529;-0.007555182;-0.007612697;-0.007671095;-0.007730396;-0.00779062;-0.007851791;-0.007821287;-0.007882942;-0.007945577;-0.008009215;-0.00807388;-0.008139598;-0.008206395;-0.008274297;-0.008343332;-0.008413529
BRA;Brazil;0.006691395;0.006646918;0.006603028;0.006559714;0.006516964;0.006474769;0.006433116;0.006391995;0.006351397;0.006311312;0.003379405;0.003368023;0.003356717;0.003345487;0.003334332;0.003323252;0.003312244;0.003301309;0.003290447;0.003279655;0.000746567;0.00074601;0.000745454;0.000744899;0.000744344;0.00074379;0.000743238;0.000742686;0.000742134;0.000741584;-0.001638149;-0.001640837;-0.001643534;-0.00164624;-0.001648954;-0.001651678;-0.00165441;-0.001657152;-0.001659903;-0.001662663;-0.003983535;-0.003999467;-0.004015527;-0.004031716;-0.004048037;-0.00406449;-0.004081078;-0.004097801;-0.004114662;-0.004131663;-0.006052789;-0.006089648;-0.006126959;-0.00616473;-0.00620297;-0.006241687;-0.00628089;-0.006320589;-0.006360793;-0.006401512;-0.00790627;-0.007969277;-0.008033296;-0.008098353;-0.008164472;-0.008231679;-0.008300002;-0.008369468;-0.008440108;-0.008511949;-0.010020294;-0.010121717;-0.010225213;-0.010330848;-0.010438689;-0.010548805;-0.010661268;-0.010776156;-0.010893546;-0.011013523;-0.012663836;-0.012826266;-0.012992916;-0.013163955;-0.013339556;-0.013519905;-0.013705198;-0.013895641;-0.014091451;-0.014292858
