Code;Country;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099
DOM;Dominican Republic;0.011468747;0.011338706;0.011211581;0.011087276;0.010965696;0.010846754;0.010730364;0.010616446;0.010504921;0.010395715;0.008493134;0.008421609;0.008351277;0.008282111;0.008214081;0.00814716;0.00808132;0.008016536;0.007952782;0.007890034;0.005751048;0.005718162;0.005685651;0.005653507;0.005621724;0.005590297;0.00555922;0.005528486;0.005498089;0.005468026;0.003434341;0.003422587;0.003410912;0.003399318;0.003387801;0.003376363;0.003365002;0.003353716;0.003342506;0.003331371;0.001241251;0.001239712;0.001238177;0.001236646;0.001235119;0.001233595;0.001232075;0.001230559;0.001229046;0.001227538;-0.000242342;-0.000242401;-0.00024246;-0.000242519;-0.000242578;-0.000242636;-0.000242695;-0.000242754;-0.000242813;-0.000242872;-0.00136376;-0.001365623;-0.00136749;-0.001369363;-0.001371241;-0.001373123;-0.001375012;-0.001376905;-0.001378803;-0.001380707;-0.002370758;-0.002376392;-0.002382053;-0.002387741;-0.002393456;-0.002399198;-0.002404968;-0.002410766;-0.002416592;-0.002422446;-0.002953203;-0.00296195;-0.002970749;-0.002979601;-0.002988505;-0.002997463;-0.003006475;-0.003015541;-0.003024662;-0.003033838
DZA;United Arab Emirates;0.014264636;0.014064018;0.013868965;0.013679248;0.013494651;0.01331497;0.013140012;0.012969591;0.012803534;0.012641676;0.009847444;0.009751417;0.009657245;0.009564875;0.009474255;0.009385336;0.00929807;0.009212413;0.009128319;0.009045746;0.006555147;0.006512457;0.006470319;0.006428723;0.006387659;0.006347115;0.006307084;0.006267554;0.006228516;0.006189962;0.004401801;0.00438251;0.004363387;0.004344431;0.004325639;0.004307008;0.004288537;0.004270224;0.004252067;0.004234063;0.001225501;0.001224001;0.001222504;0.001221012;0.001219523;0.001218037;0.001216555;0.001215077;0.001213603;0.001212132;-0.001043023;-0.001044112;-0.001045203;-0.001046297;-0.001047393;-0.001048491;-0.001049591;-0.001050694;-0.001051799;-0.001052907;-0.002260608;-0.00226573;-0.002270876;-0.002276044;-0.002281236;-0.002286452;-0.002291692;-0.002296956;-0.002302244;-0.002307557;-0.002901836;-0.002910282;-0.002918776;-0.00292732;-0.002935915;-0.00294456;-0.002953256;-0.002962003;-0.002970803;-0.002979655;-0.003142898;-0.003152807;-0.003162779;-0.003172814;-0.003182913;-0.003193076;-0.003203304;-0.003213599;-0.003223959;-0.003234387
ECU;Ecuador;0.01301479;0.012847581;0.012684615;0.012525731;0.012370777;0.012219611;0.012072095;0.011928098;0.011787496;0.011650169;0.009949686;0.009851665;0.009755557;0.009661305;0.009568858;0.009478162;0.00938917;0.009301834;0.009216107;0.009131946;0.007042725;0.006993472;0.006944903;0.006897004;0.006849761;0.006803161;0.006757191;0.006711838;0.006667089;0.006622934;0.004415175;0.004395767;0.004376529;0.004357459;0.004338554;0.004319812;0.004301231;0.00428281;0.004264546;0.004246437;0.002083448;0.002079117;0.002074803;0.002070507;0.002066229;0.002061968;0.002057725;0.0020535;0.002049292;0.002045101;0.000501878;0.000501626;0.000501375;0.000501123;0.000500872;0.000500622;0.000500371;0.000500121;0.000499871;0.000499621;-0.000796008;-0.000796642;-0.000797278;-0.000797914;-0.000798551;-0.000799189;-0.000799828;-0.000800469;-0.00080111;-0.000801752;-0.00202909;-0.002033215;-0.002037358;-0.002041517;-0.002045693;-0.002049887;-0.002054097;-0.002058325;-0.002062571;-0.002066834;-0.002893971;-0.00290237;-0.002910819;-0.002919316;-0.002927864;-0.002936461;-0.002945109;-0.002953809;-0.002962559;-0.002971362
EGY;Egypt;0.016800536;0.016522942;0.016254372;0.015994393;0.0157426;0.015498612;0.015262071;0.015032641;0.014810008;0.014593872;0.012596905;0.012440197;0.01228734;0.012138194;0.011992625;0.011850507;0.011711717;0.01157614;0.011443667;0.011314191;0.0095443;0.009454067;0.009365525;0.009278626;0.009193324;0.009109577;0.009027342;0.008946578;0.008867247;0.00878931;0.006839365;0.006792906;0.006747074;0.006701856;0.00665724;0.006613214;0.006569767;0.006526887;0.006484563;0.006442784;0.004539923;0.004519405;0.004499072;0.004478921;0.004458949;0.004439155;0.004419536;0.00440009;0.004380814;0.004361706;0.002488865;0.002482686;0.002476538;0.00247042;0.002464332;0.002458274;0.002452246;0.002446247;0.002440277;0.002434337;0.000554032;0.000553725;0.000553418;0.000553112;0.000552807;0.000552501;0.000552196;0.000551891;0.000551587;0.000551283;-0.00070027;-0.000700761;-0.000701252;-0.000701744;-0.000702237;-0.00070273;-0.000703225;-0.000703719;-0.000704215;-0.000704711;-0.001750592;-0.001753662;-0.001756742;-0.001759834;-0.001762937;-0.00176605;-0.001769174;-0.00177231;-0.001775457;-0.001778614
ERI;Eritrea;0.031822258;0.030840833;0.029918133;0.02904904;0.028229014;0.027454014;0.026720431;0.026025031;0.025364909;0.024737446;0.023302813;0.022772158;0.022265133;0.021780194;0.021315929;0.020871043;0.020444348;0.020034751;0.019641243;0.019262896;0.019367639;0.01899966;0.018645404;0.018304116;0.017975098;0.017657699;0.017351315;0.017055381;0.016769373;0.016492799;0.014133052;0.013936092;0.013744547;0.013558196;0.01337683;0.013200252;0.013028276;0.012860723;0.012697425;0.012538222;0.009948492;0.009850495;0.009754409;0.00966018;0.009567753;0.009477079;0.009388107;0.00930079;0.009215083;0.00913094;0.006996545;0.006947933;0.006899992;0.006852709;0.006806069;0.006760059;0.006714668;0.006669882;0.006625689;0.006582078;0.004136628;0.004119587;0.004102686;0.004085922;0.004069296;0.004052804;0.004036445;0.004020217;0.00400412;0.003988151;0.001540767;0.001538397;0.001536034;0.001533678;0.00153133;0.001528988;0.001526654;0.001524327;0.001522007;0.001519694;-0.000542572;-0.000542866;-0.000543161;-0.000543456;-0.000543752;-0.000544048;-0.000544344;-0.00054464;-0.000544937;-0.000545234
ESP;Spain;0.005842465;0.005808529;0.005774985;0.005741826;0.005709046;0.005676638;0.005644595;0.005612913;0.005581584;0.005550602;0.002950148;0.002941471;0.002932844;0.002924267;0.002915741;0.002907264;0.002898836;0.002890457;0.002882127;0.002873844;0.00292158;0.002913069;0.002904608;0.002896195;0.002887832;0.002879516;0.002871248;0.002863028;0.002854854;0.002846727;0.002101089;0.002096684;0.002092297;0.002087928;0.002083578;0.002079246;0.002074931;0.002070635;0.002066356;0.002062095;0.000160325;0.000160299;0.000160273;0.000160248;0.000160222;0.000160196;0.000160171;0.000160145;0.000160119;0.000160094;-0.001444769;-0.00144686;-0.001448956;-0.001451059;-0.001453167;-0.001455282;-0.001457403;-0.00145953;-0.001461663;-0.001463803;-0.002144618;-0.002149227;-0.002153856;-0.002158505;-0.002163174;-0.002167864;-0.002172574;-0.002177304;-0.002182055;-0.002186827;-0.002673881;-0.00268105;-0.002688257;-0.002695503;-0.002702789;-0.002710113;-0.002717478;-0.002724883;-0.002732328;-0.002739814;-0.003715365;-0.00372922;-0.00374318;-0.003757244;-0.003771414;-0.003785691;-0.003800077;-0.003814573;-0.003829179;-0.003843898
EST;Estonia;-0.00123139;-0.001232908;-0.00123443;-0.001235956;-0.001237485;-0.001239019;-0.001240556;-0.001242097;-0.001243641;-0.00124519;-0.002088271;-0.002092641;-0.002097029;-0.002101436;-0.002105861;-0.002110305;-0.002114768;-0.00211925;-0.00212375;-0.00212827;-0.001853701;-0.001857144;-0.001860599;-0.001864068;-0.001867549;-0.001871043;-0.00187455;-0.001878071;-0.001881605;-0.001885152;-0.001061756;-0.001062884;-0.001064015;-0.001065149;-0.001066284;-0.001067422;-0.001068563;-0.001069706;-0.001070852;-0.001072;-0.001485776;-0.001487987;-0.001490204;-0.001492428;-0.001494659;-0.001496896;-0.00149914;-0.001501391;-0.001503649;-0.001505913;-0.0020103;-0.002014349;-0.002018415;-0.002022497;-0.002026596;-0.002030711;-0.002034843;-0.002038993;-0.002043158;-0.002047342;-0.002127897;-0.002132434;-0.002136991;-0.002141568;-0.002146164;-0.00215078;-0.002155416;-0.002160072;-0.002164748;-0.002169444;-0.002337671;-0.002343148;-0.002348651;-0.002354181;-0.002359736;-0.002365317;-0.002370925;-0.00237656;-0.002382221;-0.00238791;-0.002509352;-0.002515665;-0.00252201;-0.002528386;-0.002534795;-0.002541237;-0.002547711;-0.002554219;-0.002560759;-0.002567334
ETH;Ethiopia;0.024197688;0.023625994;0.023080689;0.022559989;0.022062265;0.021586028;0.021129917;0.020692682;0.020273176;0.019870341;0.020335547;0.019930255;0.019540802;0.019166277;0.018805839;0.018458708;0.018124159;0.017801522;0.01749017;0.017189522;0.015034589;0.014811898;0.014595708;0.014385738;0.014181724;0.013983415;0.013790575;0.013602982;0.013420425;0.013242702;0.011372873;0.011244985;0.011119941;0.010997648;0.010878016;0.010760958;0.010646392;0.010534241;0.010424427;0.01031688;0.008374469;0.00830492;0.008236516;0.00816923;0.008103035;0.008037903;0.007973811;0.007910732;0.007848643;0.007787522;0.005576376;0.005545452;0.00551487;0.005484623;0.005454706;0.005425113;0.00539584;0.005366881;0.005338232;0.005309886;0.003352965;0.00334176;0.00333063;0.003319574;0.003308591;0.00329768;0.003286841;0.003276073;0.003265376;0.003254748;0.001564222;0.001561779;0.001559343;0.001556916;0.001554495;0.001552083;0.001549678;0.00154728;0.001544889;0.001542506;0.000129346;0.000129329;0.000129313;0.000129296;0.000129279;0.000129262;0.000129246;0.000129229;0.000129212;0.000129196
FIN;Finland;0.004706738;0.004684689;0.004662845;0.004641204;0.004619762;0.004598518;0.004577469;0.004556611;0.004535942;0.00451546;0.004052946;0.004036586;0.004020357;0.004004259;0.003988288;0.003972445;0.003956727;0.003941133;0.003925662;0.003910311;0.002861242;0.002853078;0.002844961;0.002836891;0.002828865;0.002820885;0.00281295;0.00280506;0.002797214;0.002789411;0.002722046;0.002714656;0.002707307;0.002699997;0.002692727;0.002685495;0.002678303;0.002671149;0.002664033;0.002656954;0.00308238;0.003072908;0.003063494;0.003054138;0.003044839;0.003035596;0.003026409;0.003017277;0.003008201;0.002999178;0.002751609;0.002744058;0.002736549;0.002729081;0.002721653;0.002714266;0.002706919;0.002699611;0.002692343;0.002685114;0.002182679;0.002177925;0.002173192;0.00216848;0.002163788;0.002159116;0.002154464;0.002149832;0.002145221;0.002140628;0.00152104;0.00151873;0.001516427;0.001514131;0.001511842;0.00150956;0.001507284;0.001505016;0.001502754;0.001500499;0.000568229;0.000567906;0.000567584;0.000567262;0.00056694;0.000566619;0.000566298;0.000565978;0.000565658;0.000565338
FJI;Fiji;0.007431539;0.007376718;0.007322701;0.007269469;0.007217005;0.007165293;0.007114317;0.007064061;0.00701451;0.006965649;0.003838256;0.00382358;0.003809016;0.003794562;0.003780218;0.003765982;0.003751852;0.003737829;0.003723909;0.003710093;0.001573222;0.00157075;0.001568287;0.001565831;0.001563383;0.001560943;0.00155851;0.001556085;0.001553668;0.001551257;-0.000581117;-0.000581455;-0.000581793;-0.000582132;-0.000582471;-0.00058281;-0.00058315;-0.00058349;-0.000583831;-0.000584172;-0.002287439;-0.002292684;-0.002297952;-0.002303245;-0.002308562;-0.002313904;-0.00231927;-0.002324662;-0.002330079;-0.002335521;-0.002898139;-0.002906563;-0.002915036;-0.002923558;-0.00293213;-0.002940753;-0.002949427;-0.002958151;-0.002966928;-0.002975757;-0.003148045;-0.003157987;-0.003167991;-0.003178059;-0.003188191;-0.003198388;-0.003208651;-0.00321898;-0.003229375;-0.003239837;-0.003484312;-0.003496495;-0.003508763;-0.003521118;-0.00353356;-0.00354609;-0.00355871;-0.003571419;-0.00358422;-0.003597113;-0.003648885;-0.003662248;-0.00367571;-0.00368927;-0.003702931;-0.003716694;-0.003730559;-0.003744529;-0.003758603;-0.003772783
FRA;France;0.006086742;0.006049918;0.006013537;0.00597759;0.005942071;0.005906971;0.005872284;0.005838001;0.005804117;0.005770624;0.005577607;0.00554667;0.005516074;0.005485814;0.005455884;0.005426279;0.005396993;0.005368022;0.00533936;0.005311003;0.004810725;0.004787692;0.00476488;0.004742283;0.0047199;0.004697727;0.004675762;0.004654001;0.004632441;0.004611081;0.003793983;0.003779643;0.003765411;0.003751286;0.003737266;0.003723351;0.003709539;0.003695829;0.00368222;0.003668711;0.003087911;0.003078405;0.003068957;0.003059568;0.003050235;0.003040959;0.00303174;0.003022576;0.003013468;0.003004414;0.002534641;0.002528233;0.002521857;0.002515514;0.002509202;0.002502921;0.002496672;0.002490454;0.002484268;0.002478111;0.001948017;0.00194423;0.001940457;0.001936699;0.001932956;0.001929226;0.001925512;0.001921811;0.001918125;0.001914453;0.000952874;0.000951967;0.000951061;0.000950158;0.000949256;0.000948356;0.000947457;0.00094656;0.000945665;0.000944772;-0.00030806;-0.000308155;-0.00030825;-0.000308345;-0.00030844;-0.000308536;-0.000308631;-0.000308726;-0.000308821;-0.000308917
GAB;Gabon;0.016871476;0.016591552;0.016320765;0.016058675;0.01580487;0.015558963;0.01532059;0.015089412;0.014865106;0.014647371;0.012639381;0.012481621;0.012327751;0.012177628;0.012031118;0.011888091;0.011748424;0.011612002;0.011478711;0.011348445;0.008893469;0.008815073;0.008738046;0.008662354;0.008587962;0.008514837;0.008442947;0.00837226;0.008302748;0.00823438;0.005997524;0.005961768;0.005926436;0.005891521;0.005857014;0.005822909;0.005789199;0.005755877;0.005722937;0.005690371;0.003842643;0.003827933;0.003813336;0.00379885;0.003784473;0.003770205;0.003756044;0.003741989;0.003728039;0.003714192;0.00167884;0.001676026;0.001673222;0.001670427;0.001667641;0.001664865;0.001662098;0.00165934;0.001656591;0.001653851;-0.000233823;-0.000233877;-0.000233932;-0.000233987;-0.000234041;-0.000234096;-0.000234151;-0.000234206;-0.000234261;-0.000234316;-0.001652756;-0.001655492;-0.001658237;-0.001660991;-0.001663755;-0.001666527;-0.001669309;-0.001672101;-0.001674901;-0.001677711;-0.002763322;-0.002770979;-0.002778679;-0.002786421;-0.002794207;-0.002802037;-0.00280991;-0.002817828;-0.00282579;-0.002833798
GBR;United Kingdom;0.006726842;0.006681894;0.006637543;0.006593776;0.006550583;0.006507952;0.006465873;0.006424334;0.006383325;0.006342837;0.005781889;0.005748651;0.005715793;0.005683308;0.005651191;0.005619435;0.005588033;0.00555698;0.005526271;0.005495899;0.004796184;0.00477329;0.004750614;0.004728152;0.004705902;0.00468386;0.004662024;0.004640391;0.004618957;0.00459772;0.004354086;0.00433521;0.004316497;0.004297945;0.004279552;0.004261315;0.004243233;0.004225304;0.004207526;0.004189897;0.003623998;0.003610912;0.003597921;0.003585022;0.003572215;0.0035595;0.003546875;0.003534339;0.003521892;0.003509531;0.002722811;0.002715418;0.002708064;0.00270075;0.002693476;0.002686241;0.002679044;0.002671886;0.002664766;0.002657684;0.002093692;0.002089318;0.002084962;0.002080624;0.002076304;0.002072002;0.002067717;0.002063451;0.002059202;0.00205497;0.001288487;0.001286829;0.001285175;0.001283526;0.00128188;0.001280239;0.001278602;0.00127697;0.001275341;0.001273717;0.000493748;0.000493505;0.000493261;0.000493018;0.000492775;0.000492532;0.00049229;0.000492048;0.000491806;0.000491564
GEO;Georgia;-0.005015762;-0.005041047;-0.005066588;-0.005092389;-0.005118454;-0.005144787;-0.005171393;-0.005198276;-0.005225439;-0.005252887;-0.00706314;-0.007113383;-0.007164346;-0.007216044;-0.007268494;-0.007321712;-0.007375714;-0.00743052;-0.007486146;-0.007542611;-0.007770216;-0.007831065;-0.007892875;-0.007955668;-0.008019468;-0.0080843;-0.008150189;-0.00821716;-0.008285241;-0.00835446;-0.008954048;-0.009034948;-0.009117322;-0.009201213;-0.009286661;-0.009373712;-0.00946241;-0.009552802;-0.009644938;-0.009738869;-0.009751376;-0.009847402;-0.009945337;-0.010045241;-0.010147171;-0.010251192;-0.010357367;-0.010465765;-0.010576456;-0.010689513;-0.0091616;-0.009246311;-0.009332603;-0.009420521;-0.009510111;-0.009601422;-0.009694503;-0.009789406;-0.009886186;-0.009984899;-0.008523196;-0.008596466;-0.008671006;-0.00874685;-0.008824032;-0.008902589;-0.008982557;-0.009063975;-0.009146882;-0.009231319;-0.007484557;-0.007540999;-0.007598297;-0.007656473;-0.007715547;-0.00777554;-0.007836473;-0.007898368;-0.007961249;-0.008025139;-0.005718308;-0.005751195;-0.005784463;-0.005818118;-0.005852166;-0.005886616;-0.005921473;-0.005956746;-0.005992441;-0.006028567
GHA;Ghana;0.023653873;0.023107296;0.022585408;0.022086574;0.021609298;0.021152214;0.020714065;0.0202937;0.019890058;0.019502158;0.019130292;0.018771193;0.018425328;0.018091977;0.017770474;0.017460198;0.017160571;0.016871054;0.016591144;0.016320371;0.015497676;0.015261164;0.015031762;0.014809154;0.014593043;0.014383149;0.014179208;0.013980969;0.013788196;0.013600668;0.011750126;0.011613664;0.011480335;0.011350033;0.011222655;0.011098105;0.010976289;0.010857118;0.010740507;0.010626375;0.008374136;0.008304593;0.008236194;0.008168914;0.008102723;0.008037597;0.007973509;0.007910435;0.007848351;0.007787234;0.006225078;0.006186566;0.006148528;0.006110954;0.006073837;0.006037169;0.00600094;0.005965143;0.005929772;0.005894817;0.004296012;0.004277635;0.004259415;0.004241349;0.004223436;0.004205674;0.00418806;0.004170593;0.004153272;0.004136093;0.002449928;0.00244394;0.002437982;0.002432053;0.002426152;0.00242028;0.002414437;0.002408621;0.002402834;0.002397074;0.000965932;0.000965;0.00096407;0.000963141;0.000962214;0.00096129;0.000960366;0.000959445;0.000958525;0.000957607
GIN;Guinea;0.017998471;0.017680254;0.017373093;0.017076423;0.016789714;0.016512475;0.016244242;0.015984585;0.015733098;0.015489401;0.013392815;0.013215818;0.013043438;0.012875497;0.012711826;0.012552264;0.012396658;0.012244863;0.01209674;0.011952158;0.009412665;0.009324893;0.009238742;0.009154169;0.009071131;0.008989585;0.008909492;0.008830814;0.008753514;0.008677555;0.005933986;0.005898981;0.005864387;0.005830197;0.005796403;0.005762998;0.005729976;0.00569733;0.005665055;0.005633143;0.002955947;0.002947235;0.002938574;0.002929965;0.002921405;0.002912895;0.002904435;0.002896024;0.002887661;0.002879346;0.001990923;0.001986967;0.001983027;0.001979102;0.001975193;0.001971299;0.001967421;0.001963558;0.00195971;0.001955877;0.001327215;0.001325456;0.001323701;0.001321951;0.001320206;0.001318465;0.001316729;0.001314998;0.001313271;0.001311549;0.000518544;0.000518276;0.000518007;0.000517739;0.000517471;0.000517203;0.000516936;0.000516669;0.000516402;0.000516136;0.000121834;0.000121819;0.000121804;0.000121789;0.000121774;0.000121759;0.000121745;0.00012173;0.000121715;0.0001217
GLP;Guadeloupe;0.005055032;0.005029607;0.005004437;0.004979517;0.004954844;0.004930415;0.004906225;0.004882271;0.004858551;0.004835059;0.003858158;0.00384333;0.003828615;0.003814013;0.003799522;0.00378514;0.003770867;0.003756701;0.003742641;0.003728686;0.002418957;0.00241312;0.00240731;0.002401529;0.002395776;0.00239005;0.002384351;0.002378679;0.002373035;0.002367417;0.000666578;0.000666134;0.00066569;0.000665247;0.000664805;0.000664363;0.000663922;0.000663482;0.000663042;0.000662602;-0.000485722;-0.000485958;-0.000486194;-0.000486431;-0.000486667;-0.000486904;-0.000487141;-0.000487379;-0.000487617;-0.000487854;-0.000799985;-0.000800625;-0.000801267;-0.000801909;-0.000802553;-0.000803197;-0.000803843;-0.00080449;-0.000805137;-0.000805786;-0.000567321;-0.000567643;-0.000567965;-0.000568288;-0.000568611;-0.000568935;-0.000569259;-0.000569583;-0.000569907;-0.000570232;-0.000479398;-0.000479628;-0.000479858;-0.000480088;-0.000480319;-0.00048055;-0.000480781;-0.000481012;-0.000481244;-0.000481475;-0.000996456;-0.00099745;-0.000998446;-0.000999444;-0.001000444;-0.001001446;-0.00100245;-0.001003456;-0.001004464;-0.001005473
GMB;Gambia;0.026402019;0.025722883;0.025077809;0.024464298;0.023880089;0.02332313;0.02279156;0.02228368;0.021797942;0.021332928;0.019071683;0.018714761;0.018370953;0.018039549;0.01771989;0.017411363;0.017113395;0.016825455;0.016547043;0.016277696;0.014396595;0.014192275;0.013993673;0.013800552;0.01361269;0.013429873;0.013251902;0.013078586;0.012909744;0.012745207;0.009986074;0.009887338;0.009790536;0.00969561;0.009602508;0.009511177;0.009421567;0.009333629;0.009247318;0.009162589;0.006372986;0.006332629;0.006292779;0.006253427;0.006214565;0.006176183;0.006138272;0.006100823;0.006063829;0.00602728;0.004551979;0.004531353;0.004510912;0.004490655;0.004470579;0.004450682;0.004430962;0.004411415;0.00439204;0.004372834;0.002981892;0.002973027;0.002964214;0.002955453;0.002946744;0.002938087;0.00292948;0.002920923;0.002912416;0.002903958;0.001736171;0.001733162;0.001730164;0.001727175;0.001724197;0.00172123;0.001718272;0.001715325;0.001712387;0.00170946;0.000647161;0.000646742;0.000646324;0.000645907;0.00064549;0.000645073;0.000644657;0.000644242;0.000643827;0.000643413
GNB;Guinea-Bissau;0.019534011;0.019159744;0.01879955;0.018452648;0.018118317;0.017795886;0.01748473;0.017184267;0.016893957;0.016613293;0.014534471;0.014326246;0.014123904;0.013927197;0.013735895;0.013549776;0.013368634;0.013192272;0.013020502;0.012853147;0.011190623;0.011066779;0.010945646;0.010827136;0.010711165;0.010597652;0.010486519;0.010377693;0.010271103;0.01016668;0.007883248;0.007821589;0.007760886;0.007701119;0.007642265;0.007584303;0.007527215;0.007470979;0.007415577;0.007360991;0.004895181;0.004871335;0.00484772;0.004824333;0.004801171;0.004778229;0.004755507;0.004732999;0.004710703;0.004688616;0.00281581;0.002807904;0.002800041;0.002792223;0.002784448;0.002776717;0.002769028;0.002761382;0.002753777;0.002746215;0.001077811;0.001076651;0.001075493;0.001074337;0.001073184;0.001072034;0.001070886;0.00106974;0.001068597;0.001067456;-0.000736944;-0.000737487;-0.000738031;-0.000738576;-0.000739122;-0.000739669;-0.000740217;-0.000740765;-0.000741314;-0.000741864;-0.001637961;-0.001640648;-0.001643344;-0.001646049;-0.001648763;-0.001651486;-0.001654218;-0.001656959;-0.001659709;-0.001662468
GNQ;Equatorial Guinea;0.02865189;0.027853825;0.027099014;0.026384033;0.02570581;0.025061582;0.024448855;0.023865374;0.023309093;0.022778155;0.021771175;0.02130729;0.020862761;0.020436402;0.020027119;0.019633909;0.019255841;0.018892059;0.018541767;0.018204228;0.016666107;0.016392901;0.016128508;0.015872508;0.015624508;0.015384138;0.015151052;0.014924924;0.014705447;0.01449233;0.012719097;0.012559354;0.012403573;0.012251609;0.012103324;0.011958585;0.011817268;0.011679251;0.01154442;0.011412668;0.009698239;0.009605087;0.009513707;0.009424049;0.009336066;0.00924971;0.009164937;0.009081704;0.008999969;0.008919692;0.006730972;0.006685969;0.006641564;0.006597744;0.006554499;0.006511818;0.006469688;0.0064281;0.006387044;0.006346508;0.004015648;0.003999587;0.003983654;0.003967848;0.003952166;0.003936608;0.003921172;0.003905856;0.00389066;0.003875581;0.001583324;0.001580821;0.001578326;0.001575838;0.001573359;0.001570887;0.001568424;0.001565968;0.001563519;0.001561078;-0.000639521;-0.00063993;-0.00064034;-0.00064075;-0.000641161;-0.000641573;-0.000641985;-0.000642397;-0.00064281;-0.000643223
GRC;Greece;0.000623781;0.000623392;0.000623003;0.000622615;0.000622228;0.000621841;0.000621455;0.000621069;0.000620683;0.000620298;-0.000444837;-0.000445035;-0.000445233;-0.000445431;-0.00044563;-0.000445829;-0.000446027;-0.000446226;-0.000446426;-0.000446625;-0.000252874;-0.000252938;-0.000253002;-0.000253066;-0.00025313;-0.000253194;-0.000253258;-0.000253322;-0.000253386;-0.000253451;-0.00089962;-0.00090043;-0.000901242;-0.000902055;-0.000902869;-0.000903685;-0.000904502;-0.000905321;-0.000906142;-0.000906964;-0.002011638;-0.002015693;-0.002019764;-0.002023852;-0.002027956;-0.002032077;-0.002036215;-0.00204037;-0.002044541;-0.00204873;-0.003051047;-0.003060384;-0.003069779;-0.003079231;-0.003088742;-0.003098312;-0.003107941;-0.003117631;-0.003127381;-0.003137192;-0.003652698;-0.003666089;-0.003679579;-0.003693168;-0.003706858;-0.00372065;-0.003734545;-0.003748544;-0.003762649;-0.00377686;-0.003932091;-0.003947614;-0.003963259;-0.003979029;-0.003994925;-0.004010948;-0.004027101;-0.004043384;-0.004059799;-0.004076349;-0.004541805;-0.004562527;-0.004583439;-0.004604544;-0.004625844;-0.004647342;-0.004669041;-0.004690943;-0.004713051;-0.004735369
GTM;Guatemala;0.021657673;0.021198562;0.020758511;0.020336359;0.019931034;0.019541551;0.019166998;0.018806533;0.018459376;0.018124804;0.01654448;0.016275215;0.016014575;0.015762151;0.01551756;0.015280445;0.015050467;0.014827309;0.014610672;0.014400275;0.012301003;0.012151527;0.01200564;0.011863215;0.011724129;0.011588267;0.011455517;0.011325775;0.011198938;0.011074911;0.00896744;0.008887739;0.008809443;0.008732515;0.008656918;0.008582619;0.008509584;0.008437782;0.008367182;0.008297753;0.006195709;0.006157558;0.006119875;0.00608265;0.006045875;0.006009542;0.005973643;0.00593817;0.005903117;0.005868474;0.004476307;0.004456359;0.004436588;0.004416991;0.004397567;0.004378313;0.004359227;0.004340307;0.00432155;0.004302955;0.002841939;0.002833886;0.002825877;0.002817914;0.002809996;0.002802122;0.002794292;0.002786506;0.002778763;0.002771063;0.001332326;0.001330553;0.001328785;0.001327022;0.001325263;0.001323509;0.00132176;0.001320015;0.001318275;0.001316539;9.50216E-05;9.50126E-05;9.50036E-05;9.49945E-05;9.49855E-05;9.49765E-05;9.49675E-05;9.49585E-05;9.49494E-05;9.49404E-05
GUM;Guam;0.011630286;0.011496578;0.011365909;0.011238177;0.011113284;0.010991136;0.010871644;0.010754723;0.010640289;0.010528266;0.009283085;0.009197702;0.009113875;0.009031562;0.008950723;0.008871319;0.00879331;0.008716662;0.008641338;0.008567305;0.006095567;0.006058636;0.00602215;0.005986101;0.005950481;0.005915282;0.005880497;0.005846119;0.005812141;0.005778555;0.003560856;0.003548221;0.003535676;0.003523219;0.00351085;0.003498567;0.003486369;0.003474257;0.003462228;0.003450282;0.001803766;0.001800519;0.001797283;0.001794058;0.001790845;0.001787644;0.001784454;0.001781275;0.001778108;0.001774952;0.000426248;0.000426066;0.000425885;0.000425703;0.000425522;0.000425341;0.00042516;0.00042498;0.000424799;0.000424619;-0.000973362;-0.000974311;-0.000975261;-0.000976213;-0.000977167;-0.000978123;-0.00097908;-0.00098004;-0.000981001;-0.000981965;-0.002434876;-0.002440819;-0.002446791;-0.002452793;-0.002458824;-0.002464884;-0.002470975;-0.002477096;-0.002483247;-0.002489429;-0.00363322;-0.003646468;-0.003659814;-0.003673257;-0.0036868;-0.003700443;-0.003714187;-0.003728033;-0.003741984;-0.003756039
