Code;Country;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099
BEL;Belgium;0.012062694;0.01191892;0.011778532;0.011641414;0.011507451;0.017474403;0.017174293;0.016884317;0.01660397;0.016332781;0.016070308;0.015816138;0.015569883;0.015331178;0.015099682;0.021848031;0.021380901;0.020933327;0.020504108;0.020092137;0.019696394;0.01931594;0.018949905;0.018597484;0.018257933;0.023671782;0.023124386;0.022601735;0.022102187;0.021624244;0.021166534;0.020727798;0.020306881;0.019902719;0.019514331;0.019132598;0.018773414;0.018427467;0.01809404;0.017772464;0.017462119;0.017162427;0.016872848;0.016592879;0.016322049;0.016351714;0.016088638;0.015833892;0.015587088;0.015347859;0.015115863;0.014890776;0.014672294;0.014460131;0.014254016;0.014561081;0.014352099;0.014149031;0.013951629;0.013759659;0.013572901;0.013391144;0.013214191;0.013041853;0.012873953;0.011994506;0.011852343;0.01171351;0.011577893;0.011445379;0.011315865;0.011189249;0.011065435;0.010944331;0.010825849;0.010049439;0.009949453;0.009851437;0.009755333;0.009661086;0.009568642;0.009477951;0.009388963;0.00930163;0.009215907;0.008432821;0.008362303;0.008292955;0.008224748;0.008157653;0.008091644;0.008026695;0.00796278;0.007899875;0.007837956
BEN;Benin;0.044703369;0.04279049;0.0410346;0.039417133;0.037922343;0.053781446;0.051036623;0.048558367;0.046309647;0.044259982;0.042384065;0.040660699;0.039072004;0.037602788;0.03624006;0.097559088;0.088887322;0.081631331;0.075470568;0.070174462;0.065572918;0.06153771;0.057970348;0.054793925;0.051947517;0.114408484;0.102662969;0.093104577;0.085174446;0.078489174;0.07277697;0.067839795;0.063529937;0.059734978;0.056367846;0.105239882;0.095219041;0.086940637;0.079986555;0.074062547;0.068955525;0.064507385;0.060598344;0.057135997;0.054047916;0.085695545;0.07893147;0.073157074;0.06816996;0.063819394;0.059990816;0.0565956;0.053564107;0.050840862;0.048381124;0.065242367;0.0612465;0.057711851;0.054562924;0.051739846;0.049194529;0.046887901;0.044787891;0.042867927;0.041105806;0.047767304;0.045589611;0.043601821;0.041780131;0.040104557;0.038558198;0.037126661;0.035797615;0.034560434;0.033405911;0.035203016;0.034005906;0.032887535;0.031840384;0.030857858;0.029934154;0.029064143;0.028243277;0.027467504;0.02673321;0.025680728;0.02503774;0.024426164;0.023843753;0.023288468;0.022758459;0.022252037;0.021767662;0.021303925;0.020859535
BFA;Burkina Faso;0.060009728;0.056612432;0.053579184;0.050854444;0.048393424;0.082500401;0.076212813;0.070815746;0.066132522;0.062030302;0.058407281;0.055184126;0.052298101;0.049698941;0.0473459;0.110757381;0.099713387;0.090672159;0.083134201;0.076753371;0.07128222;0.066539161;0.062387921;0.058724238;0.055466982;0.11648115;0.10432881;0.094472596;0.086317918;0.079459168;0.073610166;0.068563216;0.064163931;0.060295156;0.056866389;0.100871089;0.09162843;0.083937379;0.07743748;0.071871901;0.067052696;0.062839161;0.059123867;0.055823373;0.052871886;0.081011182;0.074940189;0.069715682;0.065172161;0.061184626;0.05765691;0.054513812;0.051695683;0.049154602;0.046851629;0.062119409;0.058486276;0.055254638;0.052361427;0.049756125;0.047397794;0.045252906;0.043293739;0.041497171;0.039843768;0.046709391;0.044624986;0.042718666;0.040968544;0.039356179;0.037865921;0.036484405;0.035200149;0.03400323;0.032885033;0.035559155;0.03433812;0.033198158;0.032131453;0.031131163;0.030191274;0.029306474;0.028472058;0.027683842;0.026938093;0.026776461;0.02607818;0.025415393;0.024785461;0.024185999;0.023614851;0.023070055;0.022549829;0.022052548;0.021576726
BGD;Bangladesh;0.07032273;0.065702361;0.061651699;0.058071493;0.054884281;0.090864765;0.083296086;0.076891339;0.071401204;0.066642826;0.062479046;0.058804968;0.055538999;0.052616719;0.049986589;0.099102936;0.090167111;0.08270944;0.076391169;0.07096971;0.066266776;0.062148402;0.058511976;0.055277576;0.052382024;0.089124306;0.08183116;0.075641342;0.070322085;0.065701797;0.061651203;0.058071052;0.054883887;0.052028368;0.04945529;0.065782632;0.061722372;0.058134192;0.054940283;0.052079045;0.049501076;0.047166294;0.045041838;0.043100511;0.041319615;0.046166575;0.044129277;0.042264189;0.040550361;0.038970109;0.037508402;0.036152384;0.034890992;0.033714654;0.032615049;0.031733711;0.030757657;0.029839853;0.028975236;0.028159313;0.027388084;0.026657973;0.025965778;0.02530862;0.024683904;0.021762831;0.021299298;0.020855099;0.020429049;0.020020059;0.019627123;0.019249314;0.018885776;0.018535714;0.018198394;0.014442415;0.014236801;0.01403696;0.013842651;0.013653648;0.013469737;0.013290715;0.013116389;0.012946576;0.012781105;0.009500781;0.009411365;0.009323617;0.009237491;0.00915294;0.009069924;0.0089884;0.008908328;0.008829671;0.00875239
BGR;Bulgaria;0.028489391;0.027700228;0.026953607;0.026246178;0.025574933;0.037471466;0.036118069;0.034859028;0.033684808;0.032587118;0.03155871;0.030593227;0.029685065;0.028829267;0.028021429;0.049958068;0.047581012;0.045419888;0.043446551;0.041637543;0.039973159;0.038436722;0.037014024;0.035692887;0.034462809;0.035835244;0.034595506;0.033438678;0.032356712;0.03134257;0.030390067;0.02949375;0.02864879;0.027850895;0.027096241;0.018999782;0.018645521;0.018304229;0.017975207;0.017657804;0.017351416;0.017055479;0.016769468;0.016492891;0.016225289;0.011931427;0.011790747;0.011653345;0.011519109;0.01138793;0.011259705;0.011134336;0.011011728;0.01089179;0.010774437;0.00751605;0.00745998;0.007404741;0.007350314;0.007296681;0.007243825;0.00719173;0.007140378;0.007089754;0.007039844;0.001626911;0.001624269;0.001621635;0.00161901;0.001616393;0.001613784;0.001611184;0.001608592;0.001606009;0.001603434;-0.000594349;-0.000594702;-0.000595056;-0.000595411;-0.000595765;-0.000596121;-0.000596476;-0.000596832;-0.000597189;-0.000597545;-0.002699526;-0.002706833;-0.00271418;-0.002721567;-0.002728994;-0.002736462;-0.002743971;-0.002751521;-0.002759113;-0.002766746
BHR;Bahrain;0.064785686;0.060843874;0.057354221;0.054243148;0.051452217;0.066035494;0.06194493;0.058331584;0.055116549;0.052237403;0.049644123;0.047296147;0.045160242;0.043208917;0.041419236;0.061030859;0.057520343;0.054391713;0.051585869;0.049055308;0.046761413;0.044672465;0.042762174;0.041008558;0.039393104;0.04739422;0.045249649;0.043290757;0.041494432;0.039841242;0.038314735;0.036900888;0.035587671;0.034364711;0.033223012;0.029384886;0.028546064;0.027753802;0.027004329;0.02629427;0.025620595;0.024980578;0.024371757;0.023791907;0.023239006;0.022036219;0.021561094;0.021106025;0.020669768;0.020251181;0.019849211;0.019462888;0.019091316;0.018733665;0.018389169;0.016048712;0.015795219;0.01554961;0.015311522;0.015080615;0.014856568;0.014639082;0.014427871;0.014222668;0.014023221;0.008592597;0.008519393;0.008447426;0.008376665;0.00830708;0.008238641;0.00817132;0.008105091;0.008039926;0.007975802;0.004085131;0.00406851;0.004052024;0.004035672;0.004019451;0.004003359;0.003987396;0.00397156;0.003955849;0.003940262;0.000600911;0.00060055;0.000600189;0.000599829;0.00059947;0.000599111;0.000598752;0.000598394;0.000598036;0.000597678
BHS;Bahamas;-0.006362906;-0.006403652;-0.006444923;-0.00648673;-0.006529082;0.028164196;0.027392703;0.026662349;0.02596993;0.025312564;0.024687656;0.02409286;0.02352605;0.022985297;0.022468844;0.025986736;0.02532853;0.024702843;0.024107324;0.023539841;0.022998461;0.022481423;0.021987121;0.021514088;0.02106098;0.023541118;0.02299968;0.022482588;0.021988235;0.021515155;0.021062003;0.020627545;0.020210649;0.019810271;0.019425447;0.017735398;0.017426335;0.017127859;0.016839436;0.016560565;0.016290781;0.016029645;0.01577675;0.01553171;0.015294165;0.011585823;0.011453129;0.011323441;0.011196656;0.011072679;0.010951417;0.010832783;0.010716692;0.010603062;0.010491816;0.00810458;0.008039424;0.007975307;0.007912205;0.007850093;0.007788949;0.007728751;0.007669475;0.007611102;0.007553611;0.004138158;0.004121104;0.004104191;0.004087415;0.004070776;0.004054272;0.004037901;0.004021662;0.004005553;0.003989573;0.001338627;0.001336837;0.001335053;0.001333273;0.001331497;0.001329727;0.001327961;0.0013262;0.001324443;0.001322692;-0.001099053;-0.001100263;-0.001101475;-0.001102689;-0.001103907;-0.001105126;-0.001106349;-0.001107574;-0.001108803;-0.001110033
BIH;Bosnia and Herzegovina;0.034118874;0.032993184;0.031939401;0.030950849;0.030021654;0.034641012;0.03348119;0.032396516;0.031379916;0.030425176;0.029526818;0.028679989;0.02788038;0.027124148;0.026407858;0.052803874;0.050155471;0.047760044;0.045582998;0.043595772;0.041774577;0.04009944;0.038553467;0.037122275;0.035793537;0.039078628;0.037608923;0.036245759;0.034977957;0.033795847;0.032691026;0.031656154;0.030684791;0.029771266;0.028910562;0.020183303;0.019783997;0.019400184;0.019030979;0.018675565;0.018333183;0.018003128;0.017684747;0.017377432;0.017080614;0.009613312;0.009521777;0.009431967;0.009343837;0.009257338;0.009172425;0.009089057;0.00900719;0.008926785;0.008847802;0.003109935;0.003100293;0.003090711;0.003081188;0.003071723;0.003062317;0.003052968;0.003043675;0.00303444;0.00302526;-0.001491566;-0.001493794;-0.001496029;-0.00149827;-0.001500518;-0.001502773;-0.001505035;-0.001507304;-0.001509579;-0.001511861;-0.004819782;-0.004843124;-0.004866694;-0.004890495;-0.00491453;-0.004938801;-0.004963314;-0.004988072;-0.005013077;-0.005038335;-0.006586229;-0.006629895;-0.006674144;-0.006718988;-0.006764438;-0.006810507;-0.006857208;-0.006904554;-0.006952558;-0.007001235
BLR;Belarus;0.084269152;0.077719772;0.07211501;0.067264248;0.063024924;0.048964785;0.04667915;0.044597383;0.04269337;0.040945278;0.039334708;0.037846044;0.036465952;0.035182972;0.033987201;0.041441808;0.039792726;0.038269864;0.036859265;0.035548956;0.03432861;0.033189269;0.032123125;0.031123346;0.030183922;0.032337485;0.031324528;0.030373105;0.029477774;0.028633715;0.027836649;0.027082756;0.026368621;0.02569118;0.025047675;0.01655364;0.016284079;0.016023156;0.015770464;0.015525618;0.015288258;0.015058047;0.014834666;0.014617815;0.014407213;0.010136412;0.010034696;0.009935002;0.009837268;0.009741439;0.009647459;0.009555275;0.009464836;0.009376093;0.009288998;0.007350705;0.007297066;0.007244205;0.007192104;0.007140747;0.007090118;0.007040202;0.006990984;0.006942449;0.006894584;0.001386888;0.001384967;0.001383051;0.001381141;0.001379236;0.001377337;0.001375442;0.001373553;0.001371669;0.00136979;-0.00051935;-0.000519619;-0.00051989;-0.00052016;-0.000520431;-0.000520702;-0.000520973;-0.000521245;-0.000521516;-0.000521789;-0.001905381;-0.001909018;-0.00191267;-0.001916335;-0.001920015;-0.001923708;-0.001927416;-0.001931138;-0.001934874;-0.001938625
BLZ;Belize;0.025863014;0.025210982;0.024591018;0.024000814;0.023438276;0.025764192;0.025117071;0.024501661;0.023915687;0.023357086;0.022823985;0.022314675;0.021827599;0.021361332;0.020914569;0.050578704;0.04814366;0.04593231;0.043915184;0.042067771;0.040369515;0.038803055;0.03735362;0.03600857;0.034757019;0.053138611;0.050457376;0.048033721;0.045832228;0.043823691;0.041983806;0.040292186;0.038731605;0.037287404;0.035947033;0.042563159;0.040825497;0.039224151;0.037743687;0.036370915;0.035094496;0.03390463;0.032792802;0.031751579;0.030774442;0.031709893;0.030735281;0.029818792;0.028955377;0.028140557;0.02737034;0.026641163;0.025949829;0.025293468;0.024669491;0.023683507;0.023135576;0.022612424;0.022112409;0.021634028;0.021175908;0.020736788;0.020315509;0.019911007;0.019522299;0.01757078;0.017267379;0.016974278;0.016690961;0.016416946;0.016151783;0.01589505;0.01564635;0.015405313;0.01517159;0.013455882;0.013277226;0.013103251;0.012933776;0.01276863;0.012607647;0.012450674;0.012297561;0.012148168;0.012002361;0.009683517;0.009590646;0.009499539;0.009410147;0.009322422;0.009236317;0.009151788;0.009068792;0.008987288;0.008907237
BOL;Bolivia;0.050362298;0.047947549;0.045753768;0.043751951;0.041917959;0.058133827;0.054939957;0.052078753;0.049500812;0.047166054;0.045041619;0.043100311;0.041319431;0.039679881;0.038165479;0.073823538;0.068748296;0.064325993;0.060438243;0.056993647;0.05392052;0.051161847;0.048671712;0.046412725;0.044354129;0.071468522;0.066701467;0.062530585;0.058850621;0.05557972;0.052653266;0.050019573;0.0476368;0.045470721;0.04349306;0.056044291;0.053070019;0.050395528;0.047977668;0.045781193;0.043777028;0.041940977;0.040252738;0.038695152;0.037253618;0.041850779;0.040169648;0.038618362;0.037182437;0.035849467;0.034608761;0.033451061;0.032368307;0.031353449;0.030400295;0.030698042;0.029783739;0.028922324;0.028109337;0.027340805;0.026613179;0.025923279;0.025268243;0.024645495;0.024052704;0.022330539;0.021842778;0.02137587;0.020928505;0.020499481;0.020087694;0.019692124;0.019311833;0.018945952;0.018593677;0.016479599;0.016212425;0.015953776;0.01570325;0.01546047;0.015225083;0.014996756;0.014775176;0.014560049;0.014351096;0.011737255;0.01160109;0.011468048;0.011338023;0.011210913;0.011086622;0.010965057;0.010846128;0.010729752;0.010615847
BRA;Brazil;0.048640059;0.046383941;0.044327841;0.042446289;0.040717962;0.042138385;0.040434539;0.038863126;0.037409284;0.036060295;0.034805209;0.033634551;0.03254008;0.031514593;0.030551766;0.042891107;0.04112712;0.039502496;0.038001348;0.036610114;0.035317149;0.034112396;0.032987127;0.031933725;0.030945519;0.039236568;0.037755184;0.03638159;0.035104435;0.033913907;0.03280148;0.031759715;0.030782084;0.029862844;0.028996913;0.029654279;0.028800229;0.027993996;0.027231672;0.026509767;0.025825148;0.025175;0.024556783;0.023968201;0.023407173;0.021330946;0.02088544;0.020458162;0.020048016;0.019653993;0.019275159;0.018910653;0.018559677;0.018221492;0.017895411;0.014135093;0.013938077;0.013746478;0.013560074;0.013378659;0.013202033;0.013030011;0.012862413;0.012699073;0.012539828;0.00943685;0.009348629;0.009262041;0.009177043;0.009093591;0.009011643;0.008931158;0.008852099;0.008774427;0.008698106;0.00541994;0.005390723;0.005361819;0.005333223;0.005304931;0.005276937;0.005249237;0.005221826;0.005194701;0.005167855;0.001827452;0.001824119;0.001820798;0.001817488;0.001814191;0.001810906;0.001807632;0.001804371;0.001801121;0.001797882
